Item_Id,Low_Cap_Price
IT_267326,7660.447281438917
IT_267328,7708.398360229801
IT_267333,7600.730462815164
IT_267401,2077.6179407831128
IT_267411,3530.783944896321
IT_267468,1192.825363993814
IT_267471,4759.0718792242415
IT_267474,5240.3839058280255
IT_267476,3362.0004861240104
IT_267495,6028.086678346033
IT_267513,8883.522573015029
IT_267517,7677.496251533895
IT_267519,5761.501057383862
IT_267534,6511.228903089887
IT_267544,7405.0146971987715
IT_267555,1059.0289840034777
IT_267556,2152.836137573152
IT_267599,1611.326336085833
IT_267604,2572.3264217562128
IT_267652,3087.8375351014297
IT_267654,357.36502503389113
IT_267656,1250.7585767342214
IT_267662,2256.524106754913
IT_267707,7741.683063485928
IT_267711,6845.280127168252
IT_267713,5415.925960532265
IT_267714,7444.935203158457
IT_267721,8286.617687216365
IT_267735,4675.108813443024
IT_267764,12061.186768403313
IT_267808,1657.4245730753598
IT_267819,3314.628542489917
IT_267844,2084.8401248125747
IT_267885,1170.0024255081978
IT_267929,8285.166807800666
IT_267932,7397.245793290463
IT_267938,5327.442679472614
IT_267939,6883.763140538067
IT_267944,7960.390777784747
IT_267945,8529.537484331087
IT_267951,6275.558588382344
IT_267954,9379.856390314062
IT_267957,4686.198114155196
IT_267970,4246.738555624452
IT_268027,5183.474602747161
IT_268040,2415.926534507481
IT_268075,6912.803261912869
IT_268107,1737.6641651444775
IT_268195,9442.071582704666
IT_268249,8728.396995380692
IT_268250,7215.027659788469
IT_268256,7461.798128748552
IT_268259,7459.2258560016
IT_268265,7666.827447051858
IT_268272,6628.314967183379
IT_268275,7700.250361404319
IT_268284,7461.026485060918
IT_268285,6834.112995333515
IT_268300,2338.1651105559977
IT_268323,2545.8639842870025
IT_268331,1774.2907188016832
IT_268364,4917.532268481577
IT_268398,2935.188274595039
IT_268400,1247.881330318866
IT_268406,2191.1903017503196
IT_268447,7717.066927873691
IT_268455,7646.753990244857
IT_268463,6227.562074202612
IT_268469,7953.353457515238
IT_268472,4465.144559836832
IT_268475,10511.594027409958
IT_268476,7273.929288714329
IT_268486,4309.485357296006
IT_268497,9200.981407906595
IT_268517,2558.756193669627
IT_268552,3600.9171982876933
IT_268591,2016.9152483822488
IT_268630,2856.721267315034
IT_268644,2244.5160702534054
IT_268651,3224.768846174154
IT_268669,8624.09600647828
IT_268672,7327.6627124744045
IT_268678,7209.709119818176
IT_268683,7776.153217041333
IT_268690,6935.204737503894
IT_268695,7612.303019705779
IT_268719,6489.166397489123
IT_268734,8198.233142916732
IT_268756,1594.3965323580624
IT_268834,1253.3716810064625
IT_268841,3074.24508503127
IT_268890,7322.12856315484
IT_268893,7549.097274947755
IT_268904,6348.29574271943
IT_268906,7881.845686660201
IT_268909,7296.68302911598
IT_268912,6852.382622025852
IT_268958,2366.5589615805866
IT_268994,5421.266008149339
IT_269018,3348.4774258888424
IT_269029,2225.015815841926
IT_269056,6846.021462095062
IT_269067,7550.040676920258
IT_269105,2447.4383649797082
IT_269172,2996.418687891018
IT_269213,5747.872780948816
IT_269221,7754.652653571281
IT_269236,6702.7363448471915
IT_269267,2712.598166498516
IT_269290,2841.2603230767245
IT_269308,2050.891144717125
IT_269317,1958.7193359447806
IT_269327,3043.3825001439213
IT_269384,2562.6778869415452
IT_269420,1412.00200063201
IT_269451,2037.178240218028
IT_269468,1152.3419251384894
IT_269520,6846.332229954994
IT_269525,6736.361485819498
IT_269528,6478.067787156968
IT_269532,7586.068342993726
IT_269540,5978.44488406041
IT_269546,6712.631376078794
IT_269559,4211.191905134474
IT_269606,1498.9913708721788
IT_269639,4543.181871546129
IT_269689,2658.461748042988
IT_269705,2563.213068922358
IT_269742,5462.170505461878
IT_269748,5951.677001816971
IT_269759,7058.033678644982
IT_269769,6184.416841311053
IT_269784,1669.6806854684569
IT_269785,1519.1328433051613
IT_269813,1587.6831841319288
IT_269834,2094.1135337915875
IT_269899,1532.0222508582956
IT_269900,1405.7396056712166
IT_269903,5084.374784995106
IT_269907,2209.2374805193476
IT_269923,1901.3594476753706
IT_269943,2905.617216111848
IT_269964,5461.450629914394
IT_269969,7995.214589454509
IT_269971,5532.789917393831
IT_269976,5821.659868392928
IT_269984,7097.749260347567
IT_269996,4102.936960663956
IT_270011,8719.937513737725
IT_270025,2122.1485708401574
IT_270029,2544.584343389189
IT_270036,1568.805767421492
IT_270057,2513.0585767112934
IT_270086,1336.1123612171011
IT_270129,6945.427233286397
IT_270157,2608.343966418128
IT_270254,6674.966606844397
IT_270264,3946.63610290408
IT_270268,2179.533503525386
IT_270282,1972.8809023456145
IT_270297,2715.1055285313582
IT_270330,7443.765959640298
IT_270332,5656.864947673363
IT_270341,3902.9781220029354
IT_270342,7082.579250338133
IT_270394,2531.805061115678
IT_270427,2454.189478124291
IT_270428,4044.4343902565893
IT_270485,2208.0720947293057
IT_270500,2107.728751260687
IT_270537,4678.669522502332
IT_270543,7461.4458221755385
IT_270545,5972.010582632809
IT_270549,5777.476435556954
IT_270556,4451.1365452059645
IT_270566,5237.042124074744
IT_270628,5183.474602747161
IT_270642,2039.2430456014188
IT_270674,6953.653960568397
IT_270675,5252.148509782059
IT_270682,5491.257022742995
IT_270716,2519.2724108725547
IT_270747,2233.7425511749434
IT_270839,2148.2029833519005
IT_270873,4242.028485565432
IT_270887,5543.623553008473
IT_270898,6824.529426897335
IT_270943,2277.9823338054475
IT_270951,1532.2088713896162
IT_270974,3897.048755933605
IT_270980,4188.6531363557515
IT_271071,2163.4138668286055
IT_271121,6054.504083627245
IT_271158,4844.50787174689
IT_271172,2653.255554137641
IT_271207,3093.3720319588147
IT_271254,6907.098102012709
IT_271308,5050.660934455847
IT_271313,7387.816879262004
IT_271349,4743.820511181426
IT_271365,2276.519558239918
IT_271437,9646.588344812022
IT_271463,2471.6156401141698
IT_271517,4164.323075916549
IT_271533,4393.162119174439
IT_271538,5788.851544264536
IT_271541,5412.705732403281
IT_271604,1611.1999854306798
IT_271625,3078.151437538257
IT_271664,1993.4939208567373
IT_271713,1966.7635210577541
IT_271758,4408.804578346488
IT_271778,6874.1969478152505
IT_271801,1503.046839031793
IT_271810,1519.2326948576529
IT_271832,2236.107452020635
IT_271841,1693.3789429114865
IT_271903,8482.38040839256
IT_271927,6987.291602231531
IT_271990,4841.101403396526
IT_271996,6141.391778734203
IT_272007,6779.767711179071
IT_272010,4078.433146331296
IT_272026,4215.891041621578
IT_272121,5281.282703882321
IT_272146,2081.8398240768884
IT_272152,1680.2945252154332
IT_272264,1923.5043822055784
IT_272281,2253.358002382537
IT_272321,4951.123405923629
IT_272329,5551.500893672747
IT_272333,5798.869216539054
IT_272336,6807.851025210526
IT_272339,6407.443054790926
IT_272346,4980.539648937014
IT_272351,3987.3904780289095
IT_272359,1856.4847028999498
IT_272368,4998.685012051991
IT_272385,2152.072521968965
IT_272495,2286.740177928706
IT_272553,4476.140154132478
IT_272568,5309.927663721687
IT_272580,4288.383533370505
IT_272583,4997.649643905515
IT_272611,2118.075059115424
IT_272682,2413.5559280041
IT_272735,4393.162119174439
IT_272757,4921.020142453017
IT_272762,3923.993145008091
IT_272795,2018.210793007631
IT_272828,3387.180284152471
IT_272902,2106.6585209101477
IT_272938,1870.4704838779724
IT_272958,5027.366672312793
IT_272965,4400.372654922445
IT_272973,6844.331246857594
IT_272975,3417.803416409035
IT_272995,5006.293371162449
IT_273028,2004.816729531291
IT_273133,2466.3532678605065
IT_273134,5084.374784995106
IT_273138,2252.3157754091008
IT_273152,2212.662428102141
IT_273194,4411.33864268793
IT_273200,5091.681524520775
IT_273221,5063.546858121691
IT_273258,2110.320427907527
IT_273327,11918.059618302144
IT_273331,6238.07900861331
IT_273334,7156.430854405695
IT_273344,3050.4699911416546
IT_273355,2097.3016409966617
IT_273388,5339.272021789382
IT_273413,5735.456708442437
IT_273468,1868.5571845122727
IT_273555,1394.2098747850225
IT_273570,2673.1821045225815
IT_273571,2234.2781548398993
IT_273606,3413.6447503041454
IT_273617,1107.3037702398965
IT_273687,1225.7779261366645
IT_273714,2068.2401347854416
IT_273740,2761.2186961544867
IT_273757,5365.997111188867
IT_273761,4512.160181812856
IT_273768,4965.199347565897
IT_273770,5050.03563027291
IT_273780,6258.297535533911
IT_273782,6309.455274026873
IT_273795,4305.283379710165
IT_273798,5404.599222148719
IT_273828,2048.2106357041
IT_273866,1846.3816954442968
IT_273926,1644.499884552071
IT_273927,1750.4753659950666
IT_273928,1118.7792380587805
IT_273929,1194.4620077943327
IT_273930,1622.4323939821923
IT_273931,1185.9770920735068
IT_273954,2063.847753531917
IT_273977,2089.359576238882
IT_274019,5712.641235777953
IT_274029,5045.357274175657
IT_274035,5513.915121716679
IT_274039,6290.0168045688515
IT_274074,5600.589546458067
IT_274123,2578.863010466793
IT_274215,2445.378432649189
IT_274218,1899.4181246655498
IT_274220,2999.940688777079
IT_274237,1245.054095458089
IT_274241,2035.9309328226611
IT_274268,2878.270459331224
IT_274282,5739.481937478081
IT_274294,5560.6464483895015
IT_274305,5627.428960657693
IT_274313,5095.547123610606
IT_274318,4453.97168703191
IT_274321,5064.054058416715
IT_274327,965.4226350999706
IT_274328,2185.4500065119328
IT_274332,1706.119856233272
IT_274349,3083.174276596235
IT_274354,2066.341963419327
IT_274434,1545.8669845559618
IT_274439,1515.8348516780582
IT_274440,1859.8636872289887
IT_274441,1413.2076570799693
IT_274442,1269.3090036474773
IT_274443,1457.716521230438
IT_274444,1187.9987736750822
IT_274463,1785.1160460647525
IT_274526,4370.70698275433
IT_274533,4599.440319294609
IT_274538,5003.4468090283035
IT_274562,4727.932636836732
IT_274568,975.1260758690189
IT_274571,1252.3217818965718
IT_274589,2376.845801382891
IT_274594,2438.461950429603
IT_274626,3031.152834042414
IT_274629,1911.6837367663195
IT_274696,1454.0026597779545
IT_274697,1652.3827887292161
IT_274698,1171.9984122717292
IT_274722,2072.4376305224946
IT_274725,1742.477575853718
IT_274748,2234.9545307479652
IT_274791,4444.32953363963
IT_274808,3473.8928907532863
IT_274827,4486.999589695624
IT_274857,2364.3240652626737
IT_274890,3373.9800307732876
IT_274919,4449.194010473582
IT_274972,2231.5447429299525
IT_275004,4832.9777903426675
IT_275006,5449.762980118804
IT_275013,4387.2771684802365
IT_275026,6467.427713269505
IT_275029,3690.0847679711746
IT_275044,4650.545592659938
IT_275054,1005.4248203925204
IT_275069,1954.044914032448
IT_275097,2572.206331245646
IT_275124,662.9053150565834
IT_275136,1680.0669750106274
IT_275175,5066.305927302984
IT_275211,1907.05310829123
IT_275318,2276.84825791445
IT_275343,2017.7046863973856
IT_275383,5000.335583040382
IT_275392,4231.584169843746
IT_275411,5481.064718546258
IT_275413,5924.810999366983
IT_275456,1931.6364849021172
IT_275460,2037.3720850666048
IT_275503,4057.985628226026
IT_275597,2210.1039752681963
IT_275650,4260.959128206632
IT_275658,5484.449580434945
IT_275668,5423.897483017987
IT_275671,5479.932643352383
IT_275683,5141.643856989949
IT_275713,1830.8354960119218
IT_275717,2048.194439329462
IT_275758,3665.54333221711
IT_275803,1339.4610369364664
IT_275804,1953.836871598797
IT_275818,6238.739186975944
IT_275825,4563.027039219428
IT_275861,2022.3223063987598
IT_275903,5990.147959882333
IT_275933,5699.285924850555
IT_275942,4995.253447458424
IT_275946,4919.24944270075
IT_275952,1904.7749638794164
IT_275953,2016.2838491808407
IT_275976,2188.230007752815
IT_275980,2653.255554137641
IT_276067,1498.1314835959179
IT_276068,1600.8257702150256
IT_276069,1100.4688395626526
IT_276098,2073.986172591693
IT_276123,3281.7553191276234
IT_276162,5266.40192664524
IT_276167,4394.875345236933
IT_276176,5977.194536515757
IT_276177,4079.7159462157033
IT_276180,4284.539308619849
IT_276188,5560.97395177972
IT_276200,5090.597818151668
IT_276204,5039.479273139755
IT_276232,2589.8665876992745
IT_276236,1892.0609786636476
IT_276267,3604.522751836045
IT_276278,2150.0316228644665
IT_276375,1865.953073832428
IT_276422,4230.880315456823
IT_276431,5899.164219325981
IT_276442,3492.7350679877773
IT_276458,5247.7147913945855
IT_276485,1889.962372378799
IT_276488,2423.9250612935207
IT_276527,2559.986924338634
IT_276558,5100.066774593151
IT_276569,1902.6558993951276
IT_276587,1241.5467565297631
IT_276590,1713.1382401690125
IT_276622,4869.05393397972
IT_276631,4278.0449971028675
IT_276639,5923.004035961833
IT_276650,5104.277161863779
IT_276652,6205.720305618603
IT_276670,965.5031098947758
IT_276671,1292.9911482704097
IT_276672,2102.352576806895
IT_276682,2310.7381449039353
IT_276685,2098.0643131087245
IT_276750,1897.2701238315767
IT_276781,4995.752664498674
IT_276792,4224.012355440459
IT_276797,3444.7566080395954
IT_276799,5630.809036571305
IT_276805,4473.261361462739
IT_276820,3003.318663658956
IT_276824,2117.425240301762
IT_276832,2895.3879045378835
IT_276833,1771.9237696217858
IT_276917,3161.120734523621
IT_276920,5741.225491751915
IT_276996,4454.653695519995
IT_277005,5558.486556898295
IT_277028,5511.699808356613
IT_277032,4982.779418531186
IT_277036,1073.3956121909703
IT_277043,1258.430663174473
IT_277060,1782.5976632269326
IT_277063,2104.8222851650353
IT_277099,1363.532847169011
IT_277170,3441.3362834543327
IT_277250,4996.920052156216
IT_277256,5419.986720873648
IT_277267,5124.731297438049
IT_277273,1328.1096801938609
IT_277296,2860.791113358005
IT_277300,2034.1309052720187
IT_277397,2497.045675795253
IT_277407,2023.8724136094754
IT_277412,2697.192156961003
IT_277483,4940.820538109972
IT_277484,4240.293723765377
IT_277497,4974.0648059576515
IT_277510,5080.435949162071
IT_277517,4929.843801750148
IT_277521,1028.2450612516916
IT_277541,2339.9741195847687
IT_277545,1855.2187721802118
IT_277553,1697.6761819244894
IT_277573,3098.7101582131227
IT_277618,902.9428645595133
IT_277653,6500.56706434987
IT_277664,2443.1341593122233
IT_277717,3109.9740885228825
IT_277729,4982.6311788314615
IT_277736,4963.216281427611
IT_277748,4230.998874150922
IT_277771,5068.384680944984
IT_277772,4878.908038886417
IT_277779,1060.326331110013
IT_277796,3240.193205729336
IT_277810,1402.0459793475227
IT_277891,1370.4320773290638
IT_277893,1112.5484416215172
IT_277919,7407.336946508847
IT_277927,2101.6167370949224
IT_277974,2873.809378435548
IT_277997,4661.364228387762
IT_278007,4266.4794488393845
IT_278030,5257.30500475128
IT_278041,2409.404142189332
IT_278059,2469.2685955635648
IT_278095,2589.5255459394757
IT_278138,1339.410000345676
IT_278140,1148.7747609091139
IT_278158,2213.717899623232
IT_278193,1789.8848778021943
IT_278233,4246.294961199633
IT_278244,4290.952604085537
IT_278254,5107.632451932037
IT_278265,5511.3240249070195
IT_278269,4912.772860449729
IT_278272,1004.3052593355142
IT_278283,1716.7348670022304
IT_278319,1562.1282296629756
IT_278330,2736.785229749095
IT_278353,1376.0131912335153
IT_278354,2050.1314335419706
IT_278394,5066.102079253133
IT_278409,5121.200004484792
IT_278413,4425.673521015526
IT_278414,5364.738114006357
IT_278422,5011.937841414488
IT_278440,3357.644617581138
IT_278452,1380.373728770096
IT_278528,1964.521389744054
IT_278581,1746.238029430092
IT_278603,2808.4296854438458
IT_278609,3088.1098956181495
IT_278622,4937.86162383456
IT_278648,5367.431698021686
IT_278650,4596.165889646129
IT_278663,5200.787249220845
IT_278671,1323.2412294362869
IT_278695,3108.0979254102067
IT_278698,2509.8536783439567
IT_278779,1435.4358242671801
IT_278836,1884.3634462454686
IT_278875,5481.883588149715
IT_278877,4817.763925218525
IT_278899,3873.9437840769197
IT_278900,5585.732343230734
IT_278903,5696.849759820948
IT_278905,5401.533955941693
IT_278914,5119.241995798283
IT_278949,2367.060000071024
IT_278962,2088.0496558457053
IT_278980,2529.501791596934
IT_279037,857.4473334582266
IT_279056,2570.939097857762
IT_279096,1911.6869829383234
IT_279134,4288.330092586494
IT_279141,4320.314614072128
IT_279156,4613.095320695723
IT_279167,5854.145599384467
IT_279194,1443.6913825148526
IT_279213,2814.9897181271285
IT_279251,2689.707831732489
IT_279299,2063.425074168974
IT_279328,182.97819891974802
IT_279340,1740.503388091573
IT_279368,1870.372922213363
IT_279422,4225.1418888282
IT_279436,4436.777224561266
IT_279439,5758.958093573481
IT_279447,4997.252583368469
IT_279468,2177.012078270725
IT_279486,2794.6635988624225
IT_279499,2061.7853491229025
IT_279527,1703.6795673522938
IT_279596,2504.118216073133
IT_279607,2230.3344018655216
IT_279611,2216.3212314508833
IT_279638,1908.6751521892509
IT_279685,4224.170998446456
IT_279692,4245.2668527894
IT_279697,4286.529933943143
IT_279700,4419.818173814426
IT_279705,5249.883670278186
IT_279724,4988.813083047206
IT_279753,2009.191657925453
IT_279761,1545.1541440844067
IT_279783,2530.0727022570813
IT_279811,1956.0638613525011
IT_279814,2139.0589546377296
IT_279835,2423.9500519046023
IT_279840,5346.0458611004515
IT_279872,1763.3507861212759
IT_279903,4290.806133949076
IT_279929,5326.284318425912
IT_279947,5091.574438713349
IT_279950,5380.330175491025
IT_279958,1209.4059372494012
IT_280006,1626.0813703929834
IT_280037,4424.435811230393
IT_280038,5552.755596751584
IT_280050,5250.16927285089
IT_280192,1833.2399310753838
IT_280220,1317.0700011997817
IT_280225,5312.0182013864605
IT_280228,4082.7043770587115
IT_280236,5549.471621948821
IT_280240,4894.1793896894615
IT_280244,5406.430067197407
IT_280257,4987.4992527230415
IT_280282,2300.3847738670593
IT_280295,1316.585429853436
IT_280318,1904.742997581738
IT_280322,4214.762650589346
IT_280399,1937.2883264581515
IT_280425,1807.9626431649901
IT_280459,5391.90539629574
IT_280482,3898.0517517649564
IT_280495,5503.918952197343
IT_280520,2599.1120802725586
IT_280532,1901.7878665509031
IT_280535,3005.784652278933
IT_280556,1728.603196075469
IT_280628,1876.3579687652755
IT_280678,5124.015560395038
IT_280681,5033.773898870595
IT_280685,1271.7625397120635
IT_280706,2467.765932881345
IT_280709,1568.3984246647908
IT_280722,2564.3348741874365
IT_280740,1992.495714751366
IT_280811,2065.739665228878
IT_280848,2043.9995395955282
IT_280892,4450.8697844644985
IT_280899,4408.323314210566
IT_280901,6069.113494379648
IT_280905,5020.903263519504
IT_280914,5340.922689506783
IT_280925,5258.509134626543
IT_280928,4465.9573973155375
IT_280956,2457.91009518163
IT_280989,2684.7142553317585
IT_281089,1816.1616651391107
IT_281127,5387.23210135922
IT_281130,5515.934162654639
IT_281134,4450.8697844644985
IT_281146,5065.087948157926
IT_281147,4500.71025261033
IT_281161,4903.350094360198
IT_281179,2189.195975698649
IT_281180,1725.587439275098
IT_281197,2642.8634800539476
IT_281200,2264.143594038209
IT_281324,1873.9179203117799
IT_281349,2980.459077228506
IT_281360,5059.917885714478
IT_281375,4964.631681691668
IT_281385,4910.410899282812
IT_281390,5105.824394504142
IT_281404,2286.332702057833
IT_281414,2847.573959662937
IT_281443,3383.185800546512
IT_281473,2300.543446121004
IT_281508,5533.192075635527
IT_281514,4885.193784864952
IT_281544,2382.9526157563505
IT_281558,1381.689358771096
IT_281578,2586.0651989990024
IT_281579,2670.0162058737924
IT_281631,1062.8344178231841
IT_281681,1847.581292694905
IT_281703,3229.604267045411
IT_281718,5176.739116197296
IT_281736,5961.862396881585
IT_281743,4943.263141049793
IT_281757,4910.862360896008
IT_281760,4304.782204781371
IT_281794,2386.6626647518256
IT_281807,2163.9440015758096
IT_281823,2411.8587646235956
IT_281875,1358.6399434745133
IT_281934,1824.980806101483
IT_281957,3667.8696836345466
IT_281979,4987.711660715709
IT_281987,5553.456669387562
IT_281990,5146.639810905618
IT_282010,5280.144307544233
IT_282015,4832.917638320456
IT_282026,2284.4584361473476
IT_282035,7688.833301244279
IT_282058,2099.7119307296794
IT_282122,1902.3747952306742
IT_282145,2397.851381575617
IT_282175,1821.6198829391246
IT_282215,5513.1040405765125
IT_282226,4236.1811503379795
IT_282234,5021.366492783529
IT_282266,2703.802803339924
IT_282285,2383.582974707633
IT_282316,2622.074187968275
IT_282379,2467.9445196956535
IT_282388,2542.203931723328
IT_282412,1893.8732306382576
IT_282452,5227.160301339574
IT_282457,5142.293838129076
IT_282459,5110.03254330142
IT_282467,5535.7811565580105
IT_282494,5125.520767810399
IT_282499,4823.442200586281
IT_282510,2242.691364707842
IT_282525,2648.5461847570677
IT_282614,2169.7580869383787
IT_282622,2484.3911076614377
IT_282645,1872.4521595549716
IT_282666,3290.6379579303293
IT_282680,5258.211059516405
IT_282687,5546.891548703064
IT_282688,5390.0080242897375
IT_282701,5383.548396766156
IT_282708,4086.2008883896337
IT_282723,5441.885908477543
IT_282739,1360.9469203110793
IT_282748,3209.440152161309
IT_282751,2539.376570782433
IT_282763,1617.4696109895237
IT_282783,2765.735285602636
IT_282817,4960.709227773683
IT_282834,2403.578059990243
IT_282865,3718.9289275124597
IT_282895,5553.661869681194
IT_282898,5106.50285178065
IT_282907,5535.519594052861
IT_282911,5128.608923746264
IT_282912,5294.221001290473
IT_282916,5544.696311799835
IT_282952,2703.2562456136106
IT_282955,1970.5800139782893
IT_282982,2061.2959577086317
IT_283014,2162.977117606901
IT_283049,4834.101545521342
IT_283050,5539.8643760686
IT_283057,4550.576596084896
IT_283086,3588.5780187731775
IT_283121,2460.0431332943594
IT_283185,1985.1717416893484
IT_283186,1993.0928004879345
IT_283220,1941.5381632178323
IT_283241,3292.2174265743133
IT_283265,5382.159251030751
IT_283292,5277.071766726089
IT_283304,2650.5168946695244
IT_283327,2333.032954977106
IT_283421,1479.29046885061
IT_283431,2267.3806765171294
IT_283495,5106.50285178065
IT_283525,5622.8373260388125
IT_283545,3370.0244642379666
IT_283548,2363.4157460434026
IT_283579,3192.0965547853484
IT_283602,3893.4460498773947
IT_283611,1384.9594999447106
IT_283680,7196.419641339319
IT_283686,5867.039725429697
IT_283721,2612.827574665182
IT_283750,2524.495716422885
IT_283751,2071.9596966027816
IT_283798,1500.1048070800134
IT_283807,2450.8034537371896
IT_283829,1929.4051914081638
IT_283848,3918.7905094574294
IT_283863,5080.967665823701
IT_283874,5118.04659081818
IT_283879,6807.851025210526
IT_283885,5109.561622404242
IT_283903,1434.8743975513644
IT_283919,3144.3366498996015
IT_283921,2053.516265418444
IT_283932,1905.0897455854983
IT_283937,3013.762584670121
IT_283951,3311.8038366031583
IT_284000,2440.4257212112943
IT_284001,2056.3779878927617
IT_284006,1927.9150088981828
IT_284081,4225.58543465038
IT_284084,5172.215386766613
IT_284089,4474.253258081902
IT_284145,3164.533991523945
IT_284159,2088.2855893107526
IT_284204,1027.0462316114358
IT_284231,2268.9686577546445
IT_284271,2573.754933172446
IT_284283,5149.828642177564
IT_284291,5390.0080242897375
IT_284297,5948.196371533988
IT_284301,5050.807992017249
IT_284310,5229.095179899581
IT_284313,5106.401923869483
IT_284334,1679.2531547325334
